transaction_id,customer_id,account_id,merchant_id,date_id,amount,transaction_type,payment_mode,status,fee_amount,discount_amount,net_amount
2201,217,492,106,175,453,Credit,Net Banking,Failed,16,37,400
2202,95,512,90,1059,8330,Credit,Net Banking,Failed,3,63,8264
2203,242,527,38,146,5479,Debit,UPI,Success,31,24,5424
2204,361,569,105,1092,7661,Debit,Cash,Success,31,26,7604
2205,251,467,179,361,5171,Debit,UPI,Failed,21,184,4966
2206,396,379,218,334,2425,Debit,Net Banking,Success,48,110,2267
2207,398,524,40,798,913,Debit,Cash,Failed,35,13,865
2208,383,208,41,40,2077,Debit,Cash,Failed,12,170,1895
2209,316,149,66,627,10873,Debit,UPI,Failed,44,124,10705
2210,320,504,275,283,6361,Debit,Cash,Success,45,90,6226
2211,113,210,207,1084,7675,Debit,Credit Card,Success,21,166,7488
2212,229,137,156,29,5899,Debit,Credit Card,Success,15,9,5875
2213,187,78,246,901,9663,Debit,Debit Card,Success,28,145,9490
2214,8,201,127,877,4664,Debit,Net Banking,Failed,15,137,4512
2215,60,209,98,182,6830,Debit,UPI,Failed,19,32,6779
2216,223,138,134,501,6209,Debit,Debit Card,Success,16,121,6072
2217,120,25,106,870,10468,Credit,Credit Card,Success,34,66,10368
2218,480,677,2,757,124,Debit,Cash,Failed,27,11,86
2219,46,53,232,972,11244,Debit,UPI,Failed,31,182,11031
2220,429,129,231,819,4951,Credit,Cash,Success,32,110,4809
2221,465,226,227,993,6153,Credit,Credit Card,Failed,45,106,6002
2222,423,31,151,771,8303,Credit,Debit Card,Failed,12,174,8117
2223,81,408,255,728,5794,Credit,UPI,Failed,40,147,5607
2224,366,641,253,747,1880,Credit,Net Banking,Success,24,55,1801
2225,139,542,295,456,9820,Debit,UPI,Success,42,1,9777
2226,144,484,279,876,4856,Debit,UPI,Failed,39,130,4687
2227,47,141,15,935,11043,Credit,Cash,Failed,0,76,10967
2228,124,223,248,231,5586,Credit,Cash,Failed,22,65,5499
2229,169,14,50,735,8248,Debit,Cash,Failed,7,102,8139
2230,263,656,234,216,5886,Debit,Debit Card,Success,14,41,5831
2231,405,429,190,566,7173,Credit,Credit Card,Success,34,25,7114
2232,416,39,24,146,9081,Debit,Net Banking,Failed,27,17,9037
2233,185,599,259,737,9033,Credit,UPI,Success,8,132,8893
2234,156,393,14,1015,16596,Debit,Cash,Failed,12,141,16443
2235,245,87,248,724,2757,Debit,Credit Card,Failed,12,145,2600
2236,98,31,47,925,8296,Credit,Cash,Failed,25,27,8244
2237,300,401,172,1017,15062,Credit,UPI,Failed,48,144,14870
2238,350,11,144,306,2014,Debit,UPI,Failed,4,138,1872
2239,308,653,199,208,7667,Debit,Net Banking,Success,24,101,7542
2240,280,97,205,328,13725,Credit,Cash,Failed,34,101,13590
2241,408,455,278,79,2114,Credit,Credit Card,Failed,14,10,2090
2242,295,195,112,510,5087,Debit,Debit Card,Failed,30,7,5050
2243,390,450,106,310,11584,Debit,Net Banking,Failed,41,192,11351
2244,212,63,41,44,2344,Credit,Cash,Success,38,45,2261
2245,124,246,126,452,4759,Credit,Net Banking,Success,10,198,4551
2246,287,163,191,337,2771,Credit,Debit Card,Failed,50,184,2537
2247,227,196,165,733,2451,Debit,Cash,Success,29,49,2373
2248,403,669,83,483,1501,Debit,UPI,Failed,39,179,1283
2249,62,48,220,858,5528,Credit,UPI,Success,19,1,5508
2250,467,88,254,365,12819,Debit,UPI,Failed,23,146,12650
2251,462,408,151,419,1519,Credit,Net Banking,Failed,24,46,1449
2252,189,535,55,967,7287,Debit,Credit Card,Failed,4,84,7199
2253,360,61,16,632,6438,Debit,Net Banking,Success,21,14,6403
2254,158,533,237,75,4132,Credit,Credit Card,Failed,46,29,4057
2255,212,455,54,5,2599,Credit,UPI,Failed,31,12,2556
2256,490,655,292,560,2652,Credit,UPI,Failed,42,121,2489
2257,483,149,168,901,11779,Debit,Debit Card,Failed,33,49,11697
2258,67,289,208,440,7461,Debit,Net Banking,Success,46,156,7259
2259,278,154,145,692,3019,Debit,Net Banking,Success,46,96,2877
2260,38,598,275,109,4730,Debit,Credit Card,Success,27,187,4516
2261,243,214,58,340,9327,Credit,Credit Card,Success,37,48,9242
2262,80,41,208,74,2906,Debit,UPI,Failed,41,53,2812
2263,405,634,249,973,6178,Credit,Credit Card,Success,19,38,6121
2264,174,315,67,600,8492,Debit,Credit Card,Failed,43,30,8419
2265,214,63,30,435,10365,Credit,UPI,Success,12,66,10287
2266,382,492,101,791,1215,Debit,Credit Card,Success,50,32,1133
2267,8,587,123,542,8377,Credit,Cash,Success,37,43,8297
2268,52,212,20,11,5321,Debit,UPI,Failed,47,20,5254
2269,332,621,153,386,4847,Credit,Credit Card,Success,34,146,4667
2270,332,146,53,328,11088,Debit,Credit Card,Success,47,1,11040
2271,473,188,45,329,4246,Debit,Cash,Success,13,113,4120
2272,130,481,123,291,10407,Debit,UPI,Failed,6,173,10228
2273,465,164,4,584,4796,Credit,UPI,Failed,15,6,4775
2274,262,58,67,113,8776,Credit,Net Banking,Failed,46,123,8607
2275,267,51,147,369,7317,Debit,Credit Card,Success,24,125,7168
2276,325,122,23,557,9588,Credit,Debit Card,Success,34,63,9491
2277,324,248,163,1033,4588,Debit,Cash,Failed,13,94,4481
2278,105,616,192,926,1240,Credit,UPI,Success,17,43,1180
2279,262,597,130,750,6293,Credit,Net Banking,Failed,3,174,6116
2280,249,384,281,200,4342,Credit,Cash,Success,27,79,4236
2281,125,105,14,995,159,Credit,Cash,Failed,48,9,102
2282,67,382,180,769,1954,Debit,Net Banking,Failed,47,172,1735
2283,112,697,40,610,9692,Debit,Cash,Failed,12,119,9561
2284,48,306,246,8,1901,Credit,Net Banking,Success,3,92,1806
2285,105,467,258,925,5803,Credit,UPI,Success,2,19,5782
2286,425,108,18,108,9856,Credit,Cash,Failed,10,54,9792
2287,141,696,115,857,6511,Debit,Credit Card,Success,43,87,6381
2288,203,238,68,476,2152,Debit,Net Banking,Failed,37,150,1965
2289,382,391,15,646,4910,Debit,UPI,Failed,0,114,4796
2290,226,122,167,23,3750,Debit,Net Banking,Success,29,103,3618
2291,286,63,98,659,5451,Debit,Credit Card,Failed,10,50,5391
2292,151,71,294,1059,11241,Credit,Net Banking,Failed,17,27,11197
2293,356,149,206,685,7367,Credit,Debit Card,Failed,18,30,7319
2294,396,171,124,863,3693,Credit,Debit Card,Failed,16,196,3481
2295,163,557,100,1034,15296,Debit,Credit Card,Failed,40,54,15202
2296,469,672,164,957,4524,Debit,Credit Card,Success,40,43,4441
2297,347,498,136,224,8904,Credit,Net Banking,Success,28,45,8831
2298,290,643,221,683,2526,Debit,Net Banking,Failed,13,185,2328
2299,40,57,177,1017,1755,Debit,Credit Card,Success,21,96,1638
2300,471,351,262,404,2351,Debit,Debit Card,Success,15,119,2217
2301,450,476,21,367,2090,Debit,Cash,Failed,14,108,1968
2302,277,557,31,739,4228,Debit,UPI,Success,46,200,3982
2303,172,499,30,908,11775,Debit,Cash,Failed,10,43,11722
2304,328,21,12,68,2243,Debit,UPI,Success,24,24,2195
2305,411,122,218,6,3352,Debit,Cash,Success,9,192,3151
2306,381,116,143,747,2606,Debit,Debit Card,Success,49,64,2493
2307,227,517,18,559,9079,Debit,Cash,Success,39,110,8930
2308,30,288,293,851,4615,Debit,Net Banking,Failed,41,166,4408
2309,283,454,68,657,7535,Debit,Net Banking,Failed,45,127,7363
2310,311,181,134,247,4734,Debit,Debit Card,Success,49,149,4536
2311,495,312,94,341,2970,Debit,UPI,Success,19,144,2807
2312,355,167,242,612,9830,Credit,Net Banking,Failed,43,94,9693
2313,179,1,72,520,7857,Credit,Credit Card,Failed,33,75,7749
2314,356,568,244,64,2581,Debit,UPI,Success,24,81,2476
2315,187,244,145,393,8444,Credit,Net Banking,Failed,16,5,8423
2316,300,587,24,218,3092,Credit,Credit Card,Failed,44,30,3018
2317,83,188,59,427,3820,Debit,Cash,Failed,49,119,3652
2318,119,577,270,67,7185,Debit,Credit Card,Success,35,45,7105
2319,2,699,208,345,12967,Credit,Cash,Success,44,51,12872
2320,117,407,26,902,10263,Credit,UPI,Failed,44,136,10083
2321,118,186,49,376,6072,Credit,Debit Card,Failed,15,58,5999
2322,44,504,213,586,3478,Debit,UPI,Success,28,84,3366
2323,462,626,79,1089,3647,Debit,Cash,Failed,6,172,3469
2324,412,12,219,184,9017,Debit,UPI,Success,21,122,8874
2325,288,643,1,132,9856,Credit,UPI,Failed,38,171,9647
2326,499,328,79,14,900,Credit,Debit Card,Failed,19,164,717
2327,337,301,165,1060,11133,Debit,Debit Card,Success,15,75,11043
2328,23,522,269,67,3477,Credit,UPI,Success,25,105,3347
2329,193,545,11,741,6729,Credit,UPI,Success,46,21,6662
2330,401,105,40,213,7292,Debit,Debit Card,Failed,5,103,7184
2331,375,77,35,806,6697,Credit,Credit Card,Failed,47,168,6482
2332,246,59,54,607,3325,Credit,Net Banking,Success,22,40,3263
2333,58,684,6,946,2929,Credit,Credit Card,Failed,37,141,2751
2334,329,382,248,694,15607,Debit,Debit Card,Success,21,28,15558
2335,381,325,132,451,592,Credit,Net Banking,Success,37,154,401
2336,242,540,111,482,8352,Debit,Credit Card,Success,22,86,8244
2337,210,426,274,18,3697,Debit,Credit Card,Success,19,57,3621
2338,206,103,298,413,8725,Debit,Debit Card,Failed,10,173,8542
2339,165,683,66,959,3070,Credit,Net Banking,Failed,48,44,2978
2340,108,216,153,827,5608,Credit,Cash,Success,45,164,5399
2341,110,170,291,441,6865,Debit,Credit Card,Failed,44,134,6687
2342,389,580,116,780,358,Debit,Debit Card,Success,39,158,161
2343,388,264,75,487,2407,Debit,Debit Card,Failed,24,8,2375
2344,335,268,176,362,4981,Credit,Net Banking,Success,40,159,4782
2345,346,214,157,855,11540,Debit,Credit Card,Failed,10,125,11405
2346,496,25,128,435,10408,Debit,Net Banking,Success,26,88,10294
2347,308,73,127,835,6033,Debit,Net Banking,Failed,22,67,5944
2348,139,58,45,49,4643,Debit,Debit Card,Success,2,196,4445
2349,359,191,111,907,4399,Debit,Credit Card,Failed,25,142,4232
2350,351,630,1,127,3285,Debit,Net Banking,Success,38,16,3231
2351,193,575,65,104,5923,Credit,UPI,Failed,4,36,5883
2352,289,27,223,708,519,Credit,Credit Card,Success,49,18,452
2353,149,336,288,124,2107,Debit,Debit Card,Failed,34,10,2063
2354,397,351,143,57,6495,Debit,Debit Card,Failed,24,98,6373
2355,223,375,164,504,7078,Credit,Credit Card,Success,18,164,6896
2356,181,50,28,824,4404,Debit,Credit Card,Success,2,99,4303
2357,409,260,50,49,6352,Credit,Debit Card,Success,1,110,6241
2358,340,170,247,251,6854,Debit,UPI,Success,11,104,6739
2359,301,626,136,726,853,Debit,Credit Card,Success,22,48,783
2360,454,187,75,733,4722,Debit,Cash,Success,6,115,4601
2361,377,694,238,683,414,Debit,UPI,Failed,45,10,359
2362,490,167,248,227,4022,Debit,UPI,Success,12,124,3886
2363,61,225,273,712,9941,Credit,Net Banking,Success,6,122,9813
2364,223,298,215,737,5653,Credit,Net Banking,Success,50,109,5494
2365,87,314,246,886,10646,Debit,Credit Card,Success,31,113,10502
2366,44,696,260,127,1377,Debit,Credit Card,Success,48,125,1204
2367,485,613,213,841,9309,Credit,Cash,Failed,43,174,9092
2368,405,238,205,865,9871,Credit,Net Banking,Success,50,149,9672
2369,36,27,235,1007,10096,Credit,Net Banking,Failed,33,100,9963
2370,370,30,65,364,4516,Debit,Credit Card,Failed,19,88,4409
2371,53,372,61,536,3340,Credit,Net Banking,Success,26,93,3221
2372,446,368,10,426,840,Debit,Net Banking,Failed,31,97,712
2373,110,372,121,342,4933,Credit,Net Banking,Failed,24,187,4722
2374,341,9,218,1069,14972,Debit,UPI,Success,21,164,14787
2375,399,64,235,689,15587,Debit,UPI,Success,26,42,15519
2376,458,399,129,1094,4433,Credit,Net Banking,Success,19,49,4365
2377,483,591,196,1072,14476,Debit,Debit Card,Failed,20,200,14256
2378,403,104,148,703,4733,Credit,Cash,Success,32,159,4542
2379,364,574,142,722,2002,Debit,Credit Card,Failed,6,45,1951
2380,162,524,219,710,13705,Credit,Credit Card,Failed,45,22,13638
2381,298,31,265,486,3852,Credit,Debit Card,Success,30,60,3762
2382,51,347,223,1093,13526,Debit,Cash,Success,16,70,13440
2383,445,553,31,354,335,Credit,UPI,Failed,14,133,188
2384,394,158,3,255,5217,Credit,Debit Card,Success,29,111,5077
2385,221,547,156,580,9812,Credit,UPI,Failed,28,145,9639
2386,334,220,101,484,243,Credit,UPI,Success,32,111,100
2387,19,569,162,161,1253,Credit,Debit Card,Failed,35,76,1142
2388,363,82,205,668,904,Debit,Credit Card,Success,2,11,891
2389,33,514,259,110,3906,Credit,Net Banking,Failed,20,106,3780
2390,322,277,148,876,3260,Debit,UPI,Success,22,142,3096
2391,182,470,7,446,3015,Credit,UPI,Success,11,176,2828
2392,198,144,96,1087,1488,Debit,UPI,Failed,44,42,1402
2393,237,280,299,469,8864,Debit,Cash,Failed,27,91,8746
2394,98,127,222,261,953,Debit,Credit Card,Failed,6,179,768
2395,140,358,235,1011,6984,Credit,Cash,Failed,19,66,6899
2396,418,684,23,85,751,Debit,Credit Card,Success,40,98,613
2397,88,92,157,747,3184,Debit,UPI,Failed,38,112,3034
2398,215,428,259,518,8225,Debit,Cash,Success,3,43,8179
2399,389,468,48,187,912,Debit,Net Banking,Failed,0,190,722
2400,96,13,36,901,9464,Credit,Debit Card,Failed,20,74,9370
2401,177,42,296,806,808,Debit,Net Banking,Failed,4,139,665
2402,212,211,21,1041,1008,Credit,Debit Card,Failed,33,8,967
2403,450,268,173,492,5483,Debit,Cash,Success,24,17,5442
2404,32,341,124,578,7326,Credit,UPI,Failed,49,47,7230
2405,308,50,134,459,2580,Debit,Credit Card,Failed,24,179,2377
2406,387,427,142,433,10994,Debit,UPI,Success,45,21,10928
2407,64,226,197,575,2687,Debit,Credit Card,Success,38,173,2476
2408,292,550,196,121,4080,Debit,Credit Card,Success,42,28,4010
2409,374,660,82,516,6024,Debit,UPI,Success,25,118,5881
2410,362,601,261,871,2728,Credit,Cash,Success,12,81,2635
2411,277,428,62,615,8743,Debit,Debit Card,Failed,36,142,8565
2412,213,571,169,723,3467,Debit,Debit Card,Success,25,184,3258
2413,366,274,38,333,11347,Debit,UPI,Success,25,90,11232
2414,324,113,18,955,224,Debit,Cash,Failed,49,102,73
2415,59,344,6,83,1566,Debit,UPI,Failed,42,59,1465
2416,306,235,287,430,4176,Debit,Net Banking,Failed,27,86,4063
2417,204,70,50,1014,13168,Credit,Credit Card,Failed,48,25,13095
2418,278,212,298,930,8151,Debit,Credit Card,Success,30,127,7994
2419,137,565,160,1076,10762,Debit,Credit Card,Failed,48,42,10672
2420,225,304,128,1020,16462,Debit,Credit Card,Success,23,120,16319
2421,221,519,38,431,2896,Debit,Net Banking,Success,25,122,2749
2422,372,52,220,5,3893,Credit,Cash,Failed,45,70,3778
2423,366,667,272,59,4804,Credit,UPI,Failed,10,167,4627
2424,11,305,49,837,3820,Credit,Debit Card,Failed,0,42,3778
2425,278,124,184,1015,11052,Debit,Credit Card,Success,0,48,11004
2426,179,444,75,1075,3898,Debit,Net Banking,Success,27,166,3705
2427,12,447,48,930,9196,Debit,UPI,Failed,24,78,9094
2428,473,663,88,788,2064,Debit,UPI,Failed,2,146,1916
2429,213,431,20,221,6500,Credit,Credit Card,Failed,11,47,6442
2430,7,277,61,306,556,Credit,Cash,Success,36,118,402
2431,86,671,81,640,12271,Debit,UPI,Failed,13,73,12185
2432,141,544,257,485,361,Debit,UPI,Success,15,103,243
2433,429,269,238,240,4214,Debit,Net Banking,Success,38,36,4140
2434,445,93,144,980,11800,Credit,Net Banking,Success,41,6,11753
2435,260,23,155,284,8592,Credit,Debit Card,Success,46,141,8405
2436,92,164,60,90,7518,Debit,UPI,Success,17,200,7301
2437,473,5,134,159,2175,Credit,Net Banking,Success,45,136,1994
2438,282,257,186,221,8746,Credit,Net Banking,Failed,37,23,8686
2439,463,66,149,898,5566,Credit,Net Banking,Failed,42,137,5387
2440,142,478,183,822,2259,Credit,Cash,Failed,1,95,2163
2441,498,611,214,723,1610,Credit,Debit Card,Failed,8,90,1512
2442,250,262,16,760,4034,Debit,Debit Card,Success,26,195,3813
2443,43,288,58,855,3067,Credit,Debit Card,Success,8,107,2952
2444,481,419,228,190,5267,Debit,UPI,Success,20,125,5122
2445,117,494,219,1032,628,Debit,Debit Card,Failed,32,169,427
2446,37,640,73,995,5848,Debit,Cash,Success,35,194,5619
2447,250,410,131,792,8787,Credit,Cash,Failed,25,121,8641
2448,319,178,157,51,7512,Credit,Net Banking,Success,27,35,7450
2449,377,44,146,457,4896,Credit,Net Banking,Success,21,137,4738
2450,10,609,176,441,1658,Credit,Debit Card,Success,15,182,1461
2451,335,378,54,90,2639,Credit,Debit Card,Failed,35,19,2585
2452,44,198,167,967,4470,Credit,Credit Card,Failed,5,123,4342
2453,465,336,197,754,4160,Debit,Cash,Failed,26,33,4101
2454,333,437,206,180,3902,Credit,Cash,Failed,34,79,3789
2455,282,325,31,898,9240,Debit,UPI,Success,39,187,9014
2456,245,92,248,1059,11350,Debit,Net Banking,Success,1,3,11346
2457,174,260,178,740,1365,Credit,Net Banking,Success,34,148,1183
2458,478,100,300,879,1512,Credit,Cash,Success,50,161,1301
2459,247,165,294,232,572,Debit,Net Banking,Failed,11,54,507
2460,314,633,91,718,2642,Debit,Net Banking,Success,16,82,2544
2461,141,373,107,258,6743,Debit,Debit Card,Failed,22,185,6536
2462,123,533,52,598,612,Credit,Net Banking,Failed,40,186,386
2463,483,390,68,698,2569,Credit,UPI,Success,23,169,2377
2464,14,413,162,683,10187,Credit,Credit Card,Failed,43,62,10082
2465,217,408,220,249,8805,Debit,Net Banking,Failed,7,158,8640
2466,140,331,213,465,10151,Credit,Cash,Success,15,85,10051
2467,310,501,193,674,622,Credit,Net Banking,Failed,4,26,592
2468,139,79,138,990,10887,Debit,Net Banking,Success,49,191,10647
2469,20,504,141,419,1944,Debit,Cash,Failed,7,28,1909
2470,223,157,243,112,1175,Credit,Cash,Success,12,50,1113
2471,170,700,188,514,7088,Debit,Cash,Failed,49,35,7004
2472,274,69,203,219,5453,Credit,Credit Card,Success,35,61,5357
2473,148,19,19,333,8064,Credit,Debit Card,Failed,20,79,7965
2474,192,619,36,749,255,Debit,Cash,Failed,27,199,29
2475,165,26,109,677,11086,Debit,UPI,Failed,40,126,10920
2476,350,293,254,427,9079,Debit,Credit Card,Failed,50,114,8915
2477,44,682,121,1036,11345,Credit,UPI,Failed,1,162,11182
2478,185,397,189,1045,10573,Credit,Net Banking,Success,15,93,10465
2479,494,493,216,583,9944,Credit,Net Banking,Failed,18,102,9824
2480,247,216,294,776,4288,Debit,Cash,Success,46,148,4094
2481,68,12,270,184,8478,Debit,Cash,Failed,29,81,8368
2482,215,392,186,324,1320,Debit,Credit Card,Success,42,160,1118
2483,40,62,106,302,5940,Debit,Net Banking,Failed,4,151,5785
2484,130,54,240,247,623,Debit,Debit Card,Failed,8,95,520
2485,211,219,225,750,8710,Credit,UPI,Failed,34,126,8550
2486,343,501,147,243,2205,Debit,UPI,Success,24,63,2118
2487,153,362,179,765,9539,Credit,Cash,Success,12,102,9425
2488,266,14,135,727,3702,Debit,UPI,Success,19,26,3657
2489,145,34,209,108,2621,Debit,Net Banking,Success,40,173,2408
2490,472,698,149,236,8654,Debit,UPI,Failed,48,22,8584
2491,313,110,190,258,4296,Debit,Cash,Success,20,44,4232
2492,319,319,46,920,5406,Debit,Cash,Success,20,186,5200
2493,172,217,14,68,4580,Credit,Cash,Success,44,123,4413
2494,237,420,9,896,9649,Debit,Debit Card,Failed,7,92,9550
2495,374,74,125,258,8178,Debit,Net Banking,Failed,37,122,8019
2496,445,542,151,593,6915,Credit,UPI,Failed,14,56,6845
2497,331,444,108,196,6232,Credit,Net Banking,Failed,36,133,6063
2498,364,497,76,806,8036,Credit,UPI,Failed,28,97,7911
2499,419,284,47,1080,9754,Credit,Cash,Failed,30,1,9723
2500,289,585,293,880,6825,Debit,Cash,Success,39,76,6710
2501,262,695,5,188,6012,Debit,Cash,Success,23,113,5876
2502,328,685,288,9,3036,Credit,UPI,Failed,33,75,2928
2503,11,204,92,879,8739,Debit,Cash,Success,33,81,8625
2504,77,170,209,476,4185,Credit,Credit Card,Failed,31,114,4040
2505,344,21,259,609,594,Debit,Debit Card,Failed,0,199,395
2506,158,591,184,38,4942,Credit,Cash,Success,0,73,4869
2507,221,449,170,927,10070,Debit,Net Banking,Success,15,184,9871
2508,375,58,151,452,3779,Credit,Cash,Success,6,63,3710
2509,261,651,48,110,6047,Debit,UPI,Failed,47,123,5877
2510,358,143,26,1066,6350,Debit,Net Banking,Success,27,94,6229
2511,43,653,83,1010,17557,Credit,Debit Card,Success,9,182,17366
2512,309,211,260,736,9461,Credit,Net Banking,Failed,21,35,9405
2513,108,550,120,160,5831,Debit,Cash,Success,49,1,5781
2514,17,256,45,36,5812,Credit,Credit Card,Success,50,164,5598
2515,230,520,82,522,5061,Debit,Cash,Success,1,91,4969
2516,326,505,124,621,7255,Debit,Net Banking,Success,23,118,7114
2517,410,113,6,580,6366,Debit,Cash,Success,9,28,6329
2518,456,308,86,1094,1318,Debit,Credit Card,Failed,5,183,1130
2519,17,445,45,227,8153,Debit,Net Banking,Success,2,173,7978
2520,176,542,115,452,3869,Debit,Credit Card,Failed,48,26,3795
2521,154,398,76,233,5361,Credit,UPI,Failed,17,72,5272
2522,452,468,161,761,3811,Credit,Credit Card,Failed,0,87,3724
2523,402,354,94,900,8622,Credit,Credit Card,Success,26,143,8453
2524,385,220,2,53,7624,Debit,UPI,Failed,45,175,7404
2525,361,598,119,238,897,Debit,Debit Card,Success,41,114,742
2526,173,46,202,682,2422,Debit,Credit Card,Failed,27,60,2335
2527,114,484,158,195,6668,Debit,Debit Card,Success,23,186,6459
2528,337,483,55,428,8192,Debit,Net Banking,Failed,3,64,8125
2529,133,607,265,111,1169,Debit,UPI,Failed,10,181,978
2530,180,126,56,534,7582,Credit,Cash,Success,7,161,7414
2531,331,537,203,281,12055,Credit,UPI,Success,17,145,11893
